ID;Name;Frequency
6704;Виктория;163
6705;Алиса;150
6706;Елизавета;146
6707;Полина;141
6708;Анастасия;134
6709;Варвара;131
6710;Ева;118
6711;Екатерина;116
6712;Дарья;102
6713;Милана;98
6714;Александра;93
6715;Вероника;93
6716;Арина;89
6717;Василиса;86
6718;Ксения;79
6719;Кира;64
6720;Ульяна;57
6721;Софья;57
6722;Амина;54
6723;Валерия;52
6724;Вера;52
6725;Таисия;50
6726;Мирослава;49
6727;Алина;47
6728;Алёна;46
6729;Сафия;41
6730;Юлия;40
6731;Эмилия;40
6732;Стефания;39
6733;Ангелина;39
6734;Маргарита;38
6735;Есения;36
6736;Татьяна;35
6737;Ольга;34
6738;Агата;31
6739;Ника;30
6740;Майя;30
6741;Злата;30
6742;Диана;29
6743;Мия;29
6744;Марьям;27
6745;Николь;26
6746;Евгения;25
6747;Оливия;24
6748;Кристина;23
6749;Надежда;22
6750;Аделина;21
6751;Алия;20
6752;Самира;20
6753;Амелия;18
6754;Фатима;18
6755;Ясмина;16
6756;Мадина;16
6757;Яна;15
6758;Айлин;15
6759;Марина;15
6760;Дарина;14
6761;Ариана;14
6762;Элина;13
6763;Аиша;13
6764;Ирина;13
6765;Лилия;13
6766;Сабина;13
6767;Елена;12
6768;Амира;12
6769;Малика;11
6770;Лейла;11
6771;Асия;11
6772;Наталья;11
6773;Милена;11
6774;Антонина;11
6775;Карина;10
6776;Владислава;10
6777;Каролина;10
6778;Камила;10
6779;Мила;10
6780;Аврора;10
6781;Любовь;10
6782;Мелания;10
6783;Светлана;10
6784;Нина;10
6785;Мелисса;10
6786;Лидия;9
6787;Зоя;9
6788;Хадиджа;9
6789;Агния;9
6790;Альфия;9
6791;Алисия;9
6792;Серафима;9
6793;Аглая;9
6794;Лея;8
6795;Амалия;8
6796;Марианна;8
6797;Теона;8
6798;Адель;8
6799;Хадижа;8
6800;Миа;8
6801;Анна;201
6802;София;179
6803;Мария;178
6804;Алиса;158
6805;Виктория;156
6806;Елизавета;145
6807;Ева;130
6808;Полина;126
6809;Варвара;125
6810;Анастасия;113
6811;Екатерина;112
6812;Вероника;108
6813;Александра;101
6814;Дарья;89
6815;Милана;87
6816;Василиса;84
6817;Арина;81
6818;Кира;77
6819;Валерия;74
6820;Ксения;73
6821;Маргарита;58
6822;Алина;52
6823;Софья;52
6824;Вера;50
6825;Стефания;47
6826;Мирослава;47
6827;Алёна;47
6828;Ульяна;46
6829;Амина;45
6830;Таисия;39
6831;Майя;38
6832;Эмилия;37
6833;Есения;37
6834;Сафия;35
6835;Юлия;33
6836;Диана;31
6837;Ольга;31
6838;Кристина;30
6839;Николь;28
6840;Яна;27
6841;Ангелина;27
6842;Агата;26
6843;Ника;26
6844;Мия;26
6845;Аиша;25
6846;Евгения;23
6847;Оливия;22
6848;Марьям;21
6849;Татьяна;20
6850;Ясмина;20
6851;Надежда;20
6852;Елена;19
6853;Алия;18
6854;Аделина;18
6855;Раяна;17
6856;Дарина;16
6857;Мадина;16
6858;Злата;16
6859;Аврора;16
6860;Амелия;15
6861;Малика;15
6862;Асия;14
6863;Милена;14
6864;Нина;14
6865;Амира;13
6866;Светлана;13
6867;Мира;13
6868;Элина;12
6869;Самира;12
6870;Ариана;12
6871;Теона;12
6872;Камилла;11
6873;Марьяна;11
6874;Ярослава;11
6875;Фатима;10
6876;Айлин;10
6877;Ирина;10
6878;Марина;10
6879;Мила;10
6880;Мелания;10
6881;Агния;10
6882;Карина;9
6883;Лея;9
6884;Олеся;9
6885;Камила;9
6886;Альфия;9
6887;Сабина;9
6888;Каролина;8
6889;Эвелина;8
6890;Марианна;8
6891;Антонина;8
6892;Мелисса;8
6893;Зоя;7
6894;Пелагея;7
6895;Арианна;7
6896;Лия;7
6897;Виолетта;7
6898;Сабрина;7
6899;Муслима;7
6900;Аделя;7
6901;Мария;180
6902;София;174
6903;Анна;162
6904;Полина;160
6905;Алиса;151
6906;Виктория;130
6907;Анастасия;127
6908;Александра;111
6909;Дарья;108
6910;Ева;105
6911;Варвара;102
6912;Ксения;98
6913;Елизавета;95
6914;Василиса;90
6915;Вероника;87
6916;Милана;81
6917;Екатерина;73
6918;Арина;73
6919;Ульяна;63
6920;Амина;59
6921;Валерия;55
6922;Кира;51
6923;Мирослава;50
6924;Вера;48
6925;Алина;46
6926;Эмилия;46
6927;Софья;44
6928;Таисия;43
6929;Алёна;43
6930;Татьяна;37
6931;Маргарита;37
6932;Юлия;33
6933;Евгения;32
6934;Сафия;32
6935;Диана;32
6936;Кристина;31
6937;Стефания;29
6938;Яна;28
6939;Ангелина;27
6940;Агата;27
6941;Ольга;26
6942;Мия;25
6943;Ника;22
6944;Аиша;22
6945;Марьям;22
6946;Майя;21
6947;Есения;21
6948;Аделина;19
6949;Злата;19
6950;Дарина;17
6951;Марина;17
6952;Николь;17
6953;Аврора;17
6954;Ясмина;16
6955;Мелания;16
6956;Ариана;15
6957;Мира;15
6958;Амелия;14
6959;Надежда;14
6960;Камилла;14
6961;Фатима;14
6962;Карина;13
6963;Амалия;13
6964;Элина;13
6965;Айша;13
6966;Зоя;13
6967;Ирина;13
6968;Елена;12
6969;Малика;12
6970;Раяна;12
6971;Лилия;12
6972;Теона;12
6973;Хадиджа;11
6974;Оливия;11
6975;Амира;11
6976;Сабина;11
6977;Мелисса;11
6978;Аделя;11
6979;Алия;10
6980;Лиана;10
6981;Медина;10
6982;Мадина;10
6983;Альфия;10
6984;Милена;10
6985;Нина;10
6986;Лидия;9
6987;Олеся;9
6988;Айлин;9
6989;Сара;9
6990;Асия;9
6991;Светлана;9
6992;Аглая;9
6993;Владислава;8
6994;Лея;8
6995;Каролина;8
6996;Агния;8
6997;Антонина;8
6998;Эмма;8
6999;Айбийке;8
7000;Самира;7
7001;Анна;191
7002;Мария;191
7003;София;170
7004;Алиса;147
7005;Виктория;126
7006;Ева;125
7007;Ксения;123
7008;Полина;121
7009;Варвара;102
7010;Василиса;101
7011;Александра;100
7012;Елизавета;98
7013;Вероника;98
7014;Екатерина;89
7015;Анастасия;89
7016;Дарья;87
7017;Милана;86
7018;Арина;75
7019;Валерия;61
7020;Мирослава;51
7021;Таисия;50
7022;Вера;48
7023;Софья;48
7024;Кира;47
7025;Кристина;46
7026;Алёна;46
7027;Ульяна;45
7028;Алина;45
7029;Амина;44
7030;Стефания;41
7031;Эмилия;35
7032;Агата;33
7033;Мия;33
7034;Маргарита;32
7035;Ника;32
7036;Ангелина;29
7037;Диана;29
7038;Майя;28
7039;Амелия;26
7040;Марьям;25
7041;Есения;25
7042;Сафия;24
7043;Яна;23
7044;Аделина;23
7045;Юлия;22
7046;Ясмина;22
7047;Николь;22
7048;Ольга;22
7049;Фатима;21
7050;Алия;20
7051;Элина;20
7052;Евгения;19
7053;Оливия;19
7054;Ирина;18
7055;Дарина;17
7056;Злата;17
7057;Татьяна;16
7058;Айлин;16
7059;Милена;16
7060;Аиша;15
7061;Агния;15
7062;Марта;15
7063;Елена;14
7064;Амира;14
7065;Каролина;13
7066;Надежда;13
7067;Мадина;13
7068;Аврора;13
7069;Мелания;13
7070;Светлана;13
7071;Раяна;12
7072;Асия;12
7073;Мира;12
7074;Лея;11
7075;Малика;11
7076;Самира;11
7077;Марина;11
7078;Ариана;11
7079;Карина;10
7080;Нина;10
7081;Владислава;9
7082;Лидия;9
7083;Мила;9
7084;Альфия;9
7085;Аделя;9
7086;Камилла;8
7087;Хадиджа;8
7088;Лада;8
7089;Любовь;8
7090;Ярослава;8
7091;Муслима;8
7092;Серафима;8
7093;Дария;8
7094;Амалия;7
7095;Камила;7
7096;Сара;7
7097;Наталья;7
7098;Лия;7
7099;Сабина;7
7100;Мелисса;7
7101;Мария;181
7102;Анна;170
7103;София;160
7104;Алиса;147
7105;Полина;137
7106;Виктория;136
7107;Александра;122
7108;Анастасия;115
7109;Елизавета;113
7110;Варвара;111
7111;Ева;109
7112;Дарья;100
7113;Ксения;88
7114;Екатерина;87
7115;Милана;86
7116;Василиса;85
7117;Арина;83
7118;Вероника;78
7119;Кира;66
7120;Валерия;65
7121;Вера;54
7122;Софья;53
7123;Маргарита;48
7124;Ульяна;46
7125;Мирослава;46
7126;Амина;45
7127;Алина;39
7128;Таисия;38
7129;Кристина;37
7130;Алёна;35
7131;Диана;34
7132;Сафия;31
7133;Майя;31
7134;Ника;30
7135;Юлия;28
7136;Марьям;27
7137;Есения;27
7138;Стефания;26
7139;Ангелина;26
7140;Эмилия;26
7141;Ольга;25
7142;Аделина;24
7143;Агата;23
7144;Евгения;21
7145;Мия;21
7146;Алия;18
7147;Амелия;18
7148;Ясмина;18
7149;Марта;18
7150;Дарина;17
7151;Оливия;17
7152;Ариана;16
7153;Асия;16
7154;Татьяна;15
7155;Аиша;15
7156;Фатима;15
7157;Ирина;15
7158;Мадина;15
7159;Николь;15
7160;Злата;15
7161;Мила;14
7162;Мира;14
7163;Элина;13
7164;Лидия;13
7165;Амира;13
7166;Яна;12
7167;Самира;12
7168;Айлин;12
7169;Камила;12
7170;Раяна;12
7171;Марина;12
7172;Аврора;12
7173;Сабина;12
7174;Елена;11
7175;Айша;11
7176;Альфия;11
7177;Теона;11
7178;Карина;10
7179;Надежда;10
7180;Эвелина;10
7181;Любовь;10
7182;Наталья;10
7183;Олеся;9
7184;Нина;9
7185;Ярослава;9
7186;Тея;9
7187;Эмма;9
7188;Амалия;8
7189;Аниса;8
7190;Агния;8
7191;Лея;7
7192;Марианна;7
7193;Милена;7
7194;Евдокия;7
7195;Дана;7
7196;Аделя;7
7197;Ясина;7
7198;Каролина;6
7199;Зоя;6
7200;Анисия;6
7201;София;82
7202;Полина;72
7203;Анна;69
7204;Алиса;69
7205;Мария;64
7206;Александра;57
7207;Варвара;53
7208;Виктория;53
7209;Дарья;49
7210;Анастасия;45
7211;Вероника;43
7212;Екатерина;42
7213;Елизавета;41
7214;Милана;41
7215;Василиса;41
7216;Ева;40
7217;Арина;38
7218;Ксения;36
7219;Валерия;33
7220;Кира;26
7221;Алёна;26
7222;Таисия;25
7223;Софья;25
7224;Мирослава;22
7225;Алина;22
7226;Маргарита;21
7227;Стефания;20
7228;Ульяна;19
7229;Кристина;19
7230;Вера;16
7231;Есения;16
7232;Юлия;15
7233;Ника;15
7234;Амелия;14
7235;Агата;13
7236;Диана;13
7237;Дарина;12
7238;Мия;12
7239;Ангелина;11
7240;Ирина;10
7241;Марина;10
7242;Злата;10
7243;Сафия;9
7244;Аделина;9
7245;Эмилия;9
7246;Мелания;9
7247;Татьяна;8
7248;Надежда;8
7249;Оливия;8
7250;Амина;7
7251;Марьяна;7
7252;Марьям;7
7253;Аврора;7
7254;Елена;6
7255;Карина;6
7256;Яна;6
7257;Майя;6
7258;Николь;6
7259;Ольга;6
7260;Марианна;6
7261;Алия;5
7262;Фатима;5
7263;Лада;5
7264;Амира;5
7265;Лия;5
7266;Нина;5
7267;Антонина;5
7268;Серафима;5
7269;Аглая;5
7270;Мария ;5
7271;Евгения;4
7272;Элина;4
7273;Зоя;4
7274;Аиша;4
7275;Самира;4
7276;Ариана;4
7277;Наталья;4
7278;Теона;4
7279;Светлана;4
7280;Мира;4
7281;Милена;4
7282;Марта;4
7283;Владислава;3
7284;Ясмина;3
7285;Каролина;3
7286;Эвелина;3
7287;Олеся;3
7288;Айлин;3
7289;Камила;3
7290;Евангелина;3
7291;Мила;3
7292;Сара;3
7293;Любовь;3
7294;Луна;3
7295;Лилия;3
7296;Сабина;3
7297;Ярослава;3
7298;Влада;3
7299;Златослава;3
7300;Даниэла;3
7501;Мария;228
7502;Анна;195
7503;Виктория;177
7504;София;167
7505;Полина;148
7506;Елизавета;145
7507;Алиса;143
7508;Анастасия;137
7509;Александра;133
7510;Вероника;130
7511;Ева;126
7512;Екатерина;126
7513;Арина;120
7514;Варвара;115
7515;Василиса;103
7516;Дарья;97
7517;Милана;95
7518;Ксения;88
7519;Кира;73
7520;Валерия;67
7521;Софья;67
7522;Майя;67
7523;Ульяна;65
7524;Вера;60
7525;Мирослава;57
7526;Ника;54
7527;Таисия;49
7528;Алёна;45
7529;Кристина;42
7530;Маргарита;41
7531;Алина;40
7532;Стефания;39
7533;Ангелина;39
7534;Агата;38
7535;Есения;38
7536;Мия;37
7537;Амина;36
7538;Сафия;33
7539;Эмилия;33
7540;Николь;33
7541;Евгения;31
7542;Юлия;31
7543;Диана;31
7544;Яна;27
7545;Марьям;26
7546;Амелия;25
7547;Аделина;23
7548;Ольга;23
7549;Злата;21
7550;Оливия;21
7551;Нина;21
7552;Алия;20
7553;Елена;18
7554;Дарина;18
7555;Айша;18
7556;Ирина;18
7557;Раяна;17
7558;Тамара;16
7559;Надежда;15
7560;Теона;15
7561;Ариана;14
7562;Мила;14
7563;Амира;14
7564;Лидия;13
7565;Лада;13
7566;Аврора;13
7567;Серафима;13
7568;Татьяна;12
7569;Мадина;12
7570;Мира;12
7571;Сабина;12
7572;Амалия;11
7573;Элина;11
7574;Фатима;11
7575;Самира;11
7576;Асия;11
7577;Эмма;11
7578;Лейла;10
7579;Олеся;10
7580;Сара;10
7581;Светлана;10
7582;Алисия;10
7583;Мелисса;10
7584;Лея;9
7585;Айша;9
7586;Зоя;9
7587;Камилла;9
7588;Любовь;9
7589;Милена;9
7590;Евдокия;9
7591;Каролина;8
7592;Альбина;8
7593;Айлин;8
7594;Лилия;8
7595;Адриана;8
7596;Аглая;8
7597;Ясмина;7
7598;Медина;7
7599;Марина;7
7600;Марьяна;7
7601;Мария;246
7602;София;242
7603;Анна;218
7604;Алиса;179
7605;Ева;163
7606;Виктория;163
7607;Елизавета;148
7608;Полина;142
7609;Анастасия;140
7610;Варвара;124
7611;Александра;122
7612;Ксения;117
7613;Дарья;116
7614;Василиса;106
7615;Екатерина;105
7616;Милана;95
7617;Кира;93
7618;Вероника;92
7619;Арина;89
7620;Ульяна;83
7621;Валерия;73
7622;Мирослава;68
7623;Амина;68
7624;Майя;67
7625;Таисия;66
7626;Сафия;60
7627;Алина;60
7628;Софья;60
7629;Алёна;59
7630;Мия;56
7631;Маргарита;50
7632;Вера;47
7633;Диана;46
7634;Эмилия;44
7635;Кристина;40
7636;Стефания;39
7637;Ангелина;39
7638;Марьям;39
7639;Николь;38
7640;Агата;36
7641;Ольга;34
7642;Аделина;33
7643;Есения;32
7644;Алия;31
7645;Евгения;30
7646;Амелия;30
7647;Ника;30
7648;Айлин;29
7649;Ясмина;27
7650;Злата;27
7651;Яна;25
7652;Элина;25
7653;Мира;25
7654;Елена;24
7655;Татьяна;24
7656;Ирина;24
7657;Альфия;23
7658;Айша;22
7659;Асия;22
7660;Медина;21
7661;Мадина;21
7662;Оливия;21
7663;Ариана;20
7664;Юлия;19
7665;Фатима;19
7666;Раяна;18
7667;Дарина;17
7668;Малика;17
7669;Самира;17
7670;Зоя;16
7671;Амира;16
7672;Муслима;16
7673;Лейла;15
7674;Лея;14
7675;Теона;14
7676;Эмма;14
7677;Каролина;13
7678;Надежда;13
7679;Хадиджа;13
7680;Марина;13
7681;Мила;13
7682;Аврора;13
7683;Милена;13
7684;Нина;13
7685;Любовь;12
7686;Наталья;12
7687;Антонина;12
7688;Аглая;12
7689;Аделя;12
7690;Салиха;12
7691;Карина;11
7692;Пелагея;11
7693;Марьяна;11
7694;Агния;11
7695;Марианна;11
7696;Алисия;11
7697;Светлана;10
7698;Ярослава;10
7699;Дария;10
7700;Альбина;10
7701;София;212
7702;Мария;206
7703;Анна;181
7704;Виктория;167
7705;Полина;153
7706;Елизавета;146
7707;Алиса;141
7708;Ева;140
7709;Анастасия;135
7710;Александра;125
7711;Дарья;121
7712;Вероника;110
7713;Варвара;108
7714;Ксения;107
7715;Арина;100
7716;Василиса;98
7717;Милана;95
7718;Екатерина;92
7719;Валерия;71
7720;Мирослава;67
7721;Кира;63
7722;Ульяна;59
7723;Сафия;56
7724;Вера;56
7725;Амина;56
7726;Софья;52
7727;Ангелина;50
7728;Таисия;50
7729;Алина;49
7730;Диана;48
7731;Алёна;47
7732;Маргарита;46
7733;Кристина;45
7734;Ольга;44
7735;Марьям;41
7736;Есения;41
7737;Юлия;39
7738;Стефания;38
7739;Амелия;38
7740;Майя;36
7741;Николь;36
7742;Мия;34
7743;Аделина;33
7744;Эмилия;32
7745;Алия;29
7746;Аиша;29
7747;Ариана;29
7748;Агата;27
7749;Ника;27
7750;Евгения;25
7751;Ясмина;23
7752;Айлин;23
7753;Асия;22
7754;Дарина;21
7755;Надежда;21
7756;Салиха;21
7757;Елена;20
7758;Мира;20
7759;Фатима;18
7760;Татьяна;17
7761;Марина;17
7762;Яна;16
7763;Лея;16
7764;Элина;16
7765;Раяна;16
7766;Мила;16
7767;Аврора;16
7768;Альфия;16
7769;Малика;15
7770;Злата;15
7771;Амира;15
7772;Сумая;14
7773;Самира;13
7774;Ирина;13
7775;Агния;13
7776;Милена;13
7777;Серафима;13
7778;Амалия;12
7779;Оливия;12
7780;Марианна;12
7781;Сабина;12
7782;Антонина;12
7783;Владислава;11
7784;Лидия;11
7785;Аниса;11
7786;Альбина;11
7787;Лиана;11
7788;Медина;11
7789;Мадина;11
7790;Азалия;11
7791;Нина;11
7792;Эмма;11
7793;Ясина;11
7794;Зоя;10
7795;Лейла;10
7796;Евангелина;10
7797;Сара;10
7798;Любовь;10
7799;Мелания;10
7800;Адель;10
7801;Анна;212
7802;София;210
7803;Мария;206
7804;Виктория;169
7805;Алиса;163
7806;Полина;140
7807;Елизавета;133
7808;Ева;130
7809;Александра;123
7810;Арина;123
7811;Анастасия;120
7812;Варвара;117
7813;Дарья;106
7814;Вероника;102
7815;Екатерина;100
7816;Ксения;96
7817;Василиса;91
7818;Милана;89
7819;Валерия;80
7820;Ульяна;75
7821;Мирослава;63
7822;Амина;61
7823;Кира;60
7824;Софья;59
7825;Вера;58
7826;Алина;58
7827;Алёна;54
7828;Кристина;43
7829;Марьям;43
7830;Есения;42
7831;Эмилия;41
7832;Маргарита;38
7833;Сафия;38
7834;Стефания;37
7835;Таисия;37
7836;Ольга;37
7837;Диана;36
7838;Агата;35
7839;Мия;35
7840;Ангелина;31
7841;Ника;30
7842;Майя;30
7843;Николь;30
7844;Евгения;29
7845;Дарина;29
7846;Татьяна;28
7847;Алия;27
7848;Аделина;27
7849;Амелия;26
7850;Яна;25
7851;Злата;25
7852;Ариана;24
7853;Юлия;23
7854;Ясмина;22
7855;Аиша;21
7856;Айша;19
7857;Оливия;19
7858;Айлин;18
7859;Елена;17
7860;Элина;17
7861;Мира;17
7862;Милена;17
7863;Альфия;16
7864;Нина;16
7865;Камилла;15
7866;Сумая;14
7867;Фатима;14
7868;Камила;14
7869;Амалия;13
7870;Малика;13
7871;Лейла;13
7872;Марина;13
7873;Мила;13
7874;Любовь;13
7875;Ярослава;13
7876;Салиха;13
7877;Раяна;12
7878;Ирина;12
7879;Амира;12
7880;Асия;12
7881;Муслима;12
7882;Эмма;12
7883;Аделя;12
7884;Серафима;11
7885;Дария;11
7886;Карина;10
7887;Лея;10
7888;Каролина;10
7889;Самира;10
7890;Аврора;10
7891;Теона;10
7892;Афина;10
7893;Антонина;10
7894;Адель;10
7895;Моника;10
7896;Аниса;9
7897;Мадина;9
7898;Марианна;9
7899;Светлана;9
7900;Аруузат;9
7901;Мария;216
7902;София;213
7903;Анна;172
7904;Виктория;147
7905;Елизавета;147
7906;Алиса;137
7907;Полина;127
7908;Ева;126
7909;Александра;112
7910;Арина;101
7911;Варвара;99
7912;Вероника;97
7913;Ксения;96
7914;Милана;96
7915;Анастасия;95
7916;Василиса;92
7917;Екатерина;84
7918;Дарья;81
7919;Кира;80
7920;Вера;63
7921;Софья;62
7922;Мирослава;60
7923;Валерия;57
7924;Амина;56
7925;Сафия;48
7926;Маргарита;47
7927;Диана;47
7928;Таисия;46
7929;Ульяна;45
7930;Майя;39
7931;Эмилия;37
7932;Стефания;37
7933;Яна;35
7934;Есения;35
7935;Мия;35
7936;Алина;32
7937;Юлия;30
7938;Ариана;29
7939;Алёна;29
7940;Агата;29
7941;Ангелина;28
7942;Аделина;28
7943;Евгения;28
7944;Амелия;28
7945;Ника;28
7946;Ольга;27
7947;Елена;26
7948;Николь;26
7949;Алия;25
7950;Кристина;24
7951;Марьям;24
7952;Злата;21
7953;Асия;21
7954;Аиша;20
7955;Фатима;20
7956;Оливия;20
7957;Айлин;19
7958;Аврора;19
7959;Татьяна;18
7960;Дарина;18
7961;Надежда;17
7962;Элина;17
7963;Раяна;17
7964;Ирина;16
7965;Ясмина;16
7966;Мира;16
7967;Олеся;15
7968;Амира;15
7969;Марьяна;15
7970;Салиха;15
7971;Камила;14
7972;Мила;14
7973;Нина;14
7974;Светлана;13
7975;Мелания;13
7976;Сабина;12
7977;Теона;12
7978;Афина;12
7979;Мадина;11
7980;Зоя;11
7981;Хадиджа;11
7982;Малика;11
7983;Владислава;10
7984;Камилла;10
7985;Алисия;10
7986;Лада;10
7987;Амалия;10
7988;Эмма;10
7989;Сумая;10
7990;Влада;10
7991;Альфия;10
7992;Лилия;9
7993;Самира;9
7994;Аниса;9
7995;Муслима;9
7996;Азалия;9
7997;Серафима;9
7998;Антонина;9
7999;Агния;9
8000;Арууке;9
8001;София;224
8002;Анна;176
8003;Алиса;167
8004;Мария;159
8005;Виктория;154
8006;Ева;143
8007;Александра;143
8008;Полина;136
8009;Елизавета;120
8010;Варвара;106
8011;Екатерина;103
8012;Анастасия;99
8013;Дарья;91
8014;Арина;89
8015;Милана;87
8016;Ксения;85
8017;Вероника;84
8018;Василиса;79
8019;Мирослава;72
8020;Кира;71
8021;Вера;65
8022;Валерия;62
8023;Алина;59
8024;Амина;58
8025;Ульяна;54
8026;Таисия;53
8027;Софья;50
8028;Есения;49
8029;Мия;46
8030;Диана;42
8031;Агата;41
8032;Маргарита;38
8033;Сафия;36
8034;Алёна;36
8035;Эмилия;36
8036;Ольга;35
8037;Ника;34
8038;Аделина;33
8039;Яна;33
8040;Стефания;33
8041;Кристина;32
8042;Злата;32
8043;Николь;31
8044;Юлия;29
8045;Марьям;29
8046;Ангелина;28
8047;Евгения;28
8048;Надежда;27
8049;Амелия;27
8050;Оливия;27
8051;Алия;25
8052;Майя;23
8053;Раяна;23
8054;Аврора;22
8055;Татьяна;21
8056;Ариана;20
8057;Аиша;20
8058;Дарина;19
8059;Ясмина;19
8060;Самира;18
8061;Нина;17
8062;Альфия;17
8063;Мадина;16
8064;Ярослава;16
8065;Муслима;15
8066;Асия;15
8067;Элина;14
8068;Айлин;14
8069;Любовь;14
8070;Лейла;14
8071;Фатима;14
8072;Антонина;14
8073;Дария;14
8074;Елена;13
8075;Мира;13
8076;Милена;12
8077;Амира;12
8078;Марта;12
8079;Мила;12
8080;Лилия;11
8081;Камила;11
8082;Мариям;11
8083;Карина;11
8084;Сабина;11
8085;Марьяна;10
8086;Зоя;10
8087;Ирина;10
8088;Хадиджа;10
8089;Эвелина;10
8090;Айша;10
8091;Теона;10
8092;Аруузат;10
8093;Эмили;10
8094;Евангелина;9
8095;Марина;9
8096;Сара;9
8097;Мелисса;9
8098;Доминика;9
8099;Сумая;9
8100;Агния;9
8101;Мария;174
8102;София;173
8103;Анна;169
8104;Полина;157
8105;Виктория;144
8106;Алиса;141
8107;Елизавета;134
8108;Ева;131
8109;Варвара;114
8110;Александра;108
8111;Анастасия;105
8112;Василиса;101
8113;Дарья;91
8114;Арина;88
8115;Милана;87
8116;Вероника;85
8117;Ксения;76
8118;Екатерина;70
8119;Кира;70
8120;Валерия;61
8121;Софья;58
8122;Мирослава;56
8123;Алина;53
8124;Вера;51
8125;Эмилия;49
8126;Стефания;49
8127;Амина;48
8128;Таисия;47
8129;Агата;45
8130;Ульяна;44
8131;Майя;44
8132;Сафия;43
8133;Есения;42
8134;Диана;37
8135;Алёна;34
8136;Злата;34
8137;Юлия;30
8138;Яна;27
8139;Мия;27
8140;Ольга;26
8141;Оливия;26
8142;Елена;25
8143;Евгения;25
8144;Амелия;25
8145;Аиша;24
8146;Надежда;23
8147;Маргарита;23
8148;Марьям;23
8149;Ангелина;22
8150;Аделина;22
8151;Ника;22
8152;Аврора;21
8153;Алия;20
8154;Ясмина;20
8155;Фатима;20
8156;Татьяна;19
8157;Кристина;19
8158;Николь;19
8159;Ариана;18
8160;Эмма;17
8161;Мира;17
8162;Асия;16
8163;Лейла;15
8164;Амалия;15
8165;Нина;15
8166;Дарина;14
8167;Марина;14
8168;Теона;14
8169;Самира;13
8170;Ярослава;13
8171;Наталья;13
8172;Камилла;12
8173;Мелисса;12
8174;Альфия;12
8175;Мадина;11
8176;Амира;11
8177;Ирина;11
8178;Серафима;11
8179;Сумая;11
8180;Салиха;11
8181;Аглая;11
8182;Айлин;10
8183;Марьяна;10
8184;Зоя;10
8185;Малика;10
8186;Камила;9
8187;Мариям;9
8188;Элина;9
8189;Любовь;9
8190;Милена;9
8191;Светлана;9
8192;Сабрина;9
8193;Адель;9
8194;Агния;9
8195;Олеся;8
8196;Лидия;8
8197;Азалия;8
8198;Моника;8
8199;Антонина;8
8200;Медина;8
8201;София;175
8202;Анна;169
8203;Мария;167
8204;Алиса;141
8205;Виктория;139
8206;Варвара;131
8207;Александра;125
8208;Елизавета;115
8209;Ева;108
8210;Полина;108
8211;Екатерина;106
8212;Анастасия;103
8213;Ксения;100
8214;Милана;97
8215;Вероника;91
8216;Арина;77
8217;Дарья;76
8218;Василиса;65
8219;Кира;63
8220;Мирослава;63
8221;Софья;56
8222;Вера;52
8223;Амина;50
8224;Сафия;49
8225;Валерия;48
8226;Есения;45
8227;Таисия;42
8228;Ульяна;38
8229;Алина;37
8230;Алёна;37
8231;Стефания;36
8232;Маргарита;35
8233;Эмилия;35
8234;Агата;34
8235;Мия;34
8236;Майя;33
8237;Диана;32
8238;Кристина;28
8239;Аделина;28
8240;Аиша;27
8241;Амелия;27
8242;Ангелина;26
8243;Ника;25
8244;Дарина;23
8245;Ясмина;23
8246;Оливия;23
8247;Яна;21
8248;Марьям;21
8249;Татьяна;20
8250;Евгения;20
8251;Айлин;19
8252;Ольга;19
8253;Элина;18
8254;Николь;18
8255;Юлия;18
8256;Ирина;18
8257;Ариана;17
8258;Алия;17
8259;Аврора;17
8260;Мира;16
8261;Самира;15
8262;Злата;15
8263;Салиха;15
8264;Елена;14
8265;Милена;14
8266;Фатима;14
8267;Надежда;12
8268;Амира;12
8269;Раяна;12
8270;Сара;12
8271;Дария;12
8272;Хадича;12
8273;Мадина;11
8274;Любовь;11
8275;Марина;11
8276;Каролина;11
8277;Эмма;11
8278;Айша;11
8279;Аделя;11
8280;Сумая;11
8281;Нина;11
8282;Малика;11
8283;Мишель;11
8284;Владислава;10
8285;Мариям;10
8286;Зоя;10
8287;Сабина;10
8288;Асия;10
8289;Хадижа;10
8290;Теона;10
8291;Изабелла;10
8292;Карина;9
8293;Камилла;9
8294;Светлана;9
8295;Лея;9
8296;Лилия;8
8297;Марта;8
8298;Моника;8
8299;Хадиджа;8
8300;Амалия;8
8301;София;173
8302;Мария;150
8303;Анна;138
8304;Алиса;126
8305;Полина;124
8306;Варвара;118
8307;Ева;106
8308;Александра;104
8309;Елизавета;101
8310;Анастасия;101
8311;Виктория;98
8312;Ксения;95
8313;Милана;88
8314;Василиса;88
8315;Кира;74
8316;Вероника;73
8317;Дарья;72
8318;Арина;71
8319;Екатерина;64
8320;Валерия;63
8321;Мирослава;54
8322;Ульяна;54
8323;Амина;51
8324;Алина;47
8325;Вера;42
8326;Эмилия;42
8327;Таисия;42
8328;Софья;38
8329;Диана;37
8330;Мия;35
8331;Сафия;35
8332;Есения;32
8333;Кристина;29
8334;Амелия;29
8335;Алёна;29
8336;Агата;27
8337;Татьяна;25
8338;Маргарита;24
8339;Аделина;24
8340;Евгения;22
8341;Стефания;22
8342;Яна;22
